ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,NET_SALES_LOG,STATE_FREQ,PROFIT_CLIPPED
2019-03-17,2019-03-21,STANDARD CLASS,CP-12340,CORPORATE,USA,NEW YORK CITY,NY,EAST,FUR-TA-10004175,FURNITURE,TABLES,"HON 30"" X 60"" TABLE WITH LOCKING DRAWER",-122.7816,1105.0344,7.00853628467273,0.112198043521661,-121.119
2019-03-17,2019-03-24,STANDARD CLASS,BN-11515,CONSUMER,USA,LAKEVILLE,MN,CENTRAL,OFF-BI-10000136,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK HEAVY DUTY VIEW ROUND LOCKING RING BINDERS,17.2224,215.28000000000003,5.376573864513804,0.008784188460770613,17.2224
2019-03-17,2019-03-17,SAME DAY,AZ-10750,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-AR-10003732,OFFICE SUPPLIES,ART,NEWELL 333,0.3336,7.116800000000001,2.093935987830289,0.09722499500898382,0.3336
2019-03-18,2019-03-23,STANDARD CLASS,SM-20320,HOME OFFICE,USA,JACKSONVILLE,FL,SOUTH,TEC-MA-10003626,TECHNOLOGY,MACHINES,HEWLETT-PACKARD DESKJET 6540 COLOR INKJET PRINTER,-16.426,1642.6,7.404644237009254,0.03992812936713915,-16.426
2019-03-18,2019-03-24,STANDARD CLASS,SC-20050,HOME OFFICE,USA,BURBANK,CA,WEST,OFF-ST-10000078,OFFICE SUPPLIES,STORAGE,TENNSCO 6- AND 18-COMPARTMENT LOCKERS,334.1142,12993.33,9.472268387454765,0.20383310041924535,312.33824000000027
2019-03-18,2019-03-21,SECOND CLASS,EK-13795,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,FUR-BO-10004218,FURNITURE,BOOKCASES,"BUSH HERITAGE PINE COLLECTION 5-SHELF BOOKCASE, ALBANY PINE FINISH, *SPECIAL ORDER",70.49,10185.804999999998,9.228848534363074,0.20383310041924535,70.49
2019-03-19,2019-03-21,FIRST CLASS,MC-17605,CORPORATE,USA,LAKELAND,FL,SOUTH,TEC-AC-10002647,TECHNOLOGY,ACCESSORIES,"LOGITECH WIRELESS BOOMBOX SPEAKER - PORTABLE - WIRELESS, WIRED",53.2,272.384,5.6108774002657205,0.03992812936713915,53.2
2019-03-21,2019-03-25,STANDARD CLASS,KH-16690,CORPORATE,USA,SPRINGFIELD,VA,SOUTH,OFF-BI-10001597,OFFICE SUPPLIES,BINDERS,"WILSON JONES LEDGER-SIZE, PIANO-HINGE BINDER, 2"", BLUE",59.0112,368.82,5.91301640077884,0.02295867438610501,59.0112
2019-03-21,2019-03-25,STANDARD CLASS,GM-14440,CONSUMER,USA,KNOXVILLE,TN,SOUTH,FUR-CH-10000422,FURNITURE,CHAIRS,GLOBAL HIGHBACK LEATHER TILTER IN BURGUNDY,-10.9188,524.1024000000001,6.263593291191357,0.018167298862048313,-10.9188
2019-03-21,2019-03-25,STANDARD CLASS,CB-12025,CONSUMER,USA,HAMILTON,OH,EAST,OFF-AR-10004027,OFFICE SUPPLIES,ART,"BINNEY & SMITH INKTANK ERASABLE DESK HIGHLIGHTER, CHISEL TIP, YELLOW, 12/BOX",1.5876,14.5152,2.741820188568145,0.0471151926532242,1.5876
2019-03-21,2019-03-25,STANDARD CLASS,TS-21205,CORPORATE,USA,ASHEVILLE,NC,SOUTH,OFF-ST-10002301,OFFICE SUPPLIES,STORAGE,TENNSCO COMMERCIAL SHELVING,-3.8646,13.0176,2.6403136829299623,0.02715112796965462,-3.8646
2019-03-22,2019-03-26,STANDARD CLASS,BF-11275,CORPORATE,USA,TUCSON,AZ,WEST,FUR-CH-10001482,FURNITURE,CHAIRS,OFFICE STAR - MESH SCREEN BACK CHAIR WITH VINYL SEAT,-35.3646,754.4448,6.627306714847579,0.021561189858255142,-35.3646
2019-03-22,2019-03-26,STANDARD CLASS,CC-12685,CONSUMER,USA,GREENSBORO,NC,SOUTH,OFF-BI-10002735,OFFICE SUPPLIES,BINDERS,GBC PRESTIGE THERM-A-BIND COVERS,-39.4565,77.19750000000002,4.359237677730773,0.02715112796965462,-39.4565
2019-03-22,2019-03-22,SAME DAY,VM-21835,CONSUMER,USA,PORTAGE,IN,CENTRAL,OFF-AR-10003478,OFFICE SUPPLIES,ART,"AVERY HI-LITER EVERBOLD PEN STYLE FLUORESCENT HIGHLIGHTERS, 4/PACK",6.512,32.56,3.5133348815990053,0.014573767219005789,6.512
2019-03-23,2019-03-26,FIRST CLASS,BG-11740,CONSUMER,USA,DELRAY BEACH,FL,SOUTH,OFF-LA-10004484,OFFICE SUPPLIES,LABELS,AVERY 476,3.2214,23.788800000000005,3.2103919382598907,0.03992812936713915,3.2214
2019-03-23,2019-03-26,SECOND CLASS,PO-18865,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10003484,TECHNOLOGY,PHONES,OOMA TELO VOIP HOME PHONE SYSTEM,37.797,2902.8096,7.973778809056934,0.20383310041924535,37.797
2019-03-24,2019-03-29,SECOND CLASS,MS-17710,CONSUMER,USA,FRESNO,CA,WEST,FUR-FU-10002813,FURNITURE,FURNISHINGS,"DAX CONTEMPORARY WOOD FRAME WITH SILVER METAL MAT, DESKTOP, 11 X 14 SIZE",14.5728,80.96,4.406231323370699,0.20383310041924535,14.5728
2019-03-24,2019-03-28,STANDARD CLASS,CD-11920,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10004948,OFFICE SUPPLIES,PAPER,XEROX 190,11.703,124.5,4.832305758571839,0.112198043521661,11.703
2019-03-25,2019-04-01,STANDARD CLASS,AZ-10750,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-CH-10002439,FURNITURE,CHAIRS,"ICEBERG NESTING FOLDING CHAIR, 19W X 6D X 43H",65.2064,2310.7518,7.745760871088352,0.112198043521661,65.2064
2019-03-25,2019-03-30,STANDARD CLASS,CA-12265,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10003829,OFFICE SUPPLIES,ART,NEWELL 35,1.9024,13.12,2.647592232065096,0.20383310041924535,1.9024
2019-03-26,2019-03-30,SECOND CLASS,CS-12505,CONSUMER,USA,POMONA,CA,WEST,OFF-LA-10001982,OFFICE SUPPLIES,LABELS,SMEAD ALPHA-Z COLOR-CODED NAME LABELS FIRST LETTER STARTER SET,9.0,93.75,4.5512418439625355,0.20383310041924535,9.0
2019-03-26,2019-03-30,STANDARD CLASS,JD-15895,CORPORATE,USA,LOS ANGELES,CA,WEST,TEC-AC-10002323,TECHNOLOGY,ACCESSORIES,SANDISK ULTRA 32 GB MICROSDHC CLASS 10 MEMORY CARD,8.619,198.89999999999998,5.297817241506355,0.20383310041924535,8.619
2019-03-26,2019-03-31,SECOND CLASS,DK-12835,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10004272,OFFICE SUPPLIES,ART,NEWELL 308,0.84,6.72,2.0438143640366846,0.20383310041924535,0.84
2019-03-28,2019-04-02,STANDARD CLASS,CV-12295,CONSUMER,USA,DES MOINES,IA,CENTRAL,FUR-TA-10003954,FURNITURE,TABLES,HON 94000 SERIES ROUND TABLES,106.6248,4738.88,8.463767097912958,0.0033938909962068276,106.6248
2019-03-28,2019-04-01,STANDARD CLASS,DR-12940,HOME OFFICE,USA,ALBUQUERQUE,NM,WEST,TEC-PH-10003273,TECHNOLOGY,PHONES,AT&T TR1909W,22.6782,725.7024,6.588517040217935,0.004392094230385306,22.6782
2019-03-28,2019-04-03,STANDARD CLASS,MP-18175,HOME OFFICE,USA,SPRINGFIELD,OH,EAST,FUR-TA-10000198,FURNITURE,TABLES,CHROMCRAFT BULL-NOSE WOOD OVAL CONFERENCE TABLES & BASES,-143.2548,198.3528,5.295076119377082,0.0471151926532242,-121.119
2019-03-29,2019-04-02,STANDARD CLASS,MG-18145,CONSUMER,USA,PLANO,TX,CENTRAL,FUR-TA-10001889,FURNITURE,TABLES,BUSH ADVANTAGE COLLECTION RACETRACK CONFERENCE TABLE,-152.7156,1870.7661,7.534637702649866,0.09722499500898382,-121.119
2019-03-30,2019-04-01,FIRST CLASS,MP-17470,HOME OFFICE,USA,BROWNSVILLE,TX,CENTRAL,TEC-PH-10001819,TECHNOLOGY,PHONES,INNERGIE MMINI COMBO DUO USB TRAVEL CHARGING KIT,88.1804,1410.8864,7.25268196155886,0.09722499500898382,88.1804
2019-03-30,2019-04-05,STANDARD CLASS,NC-18340,CONSUMER,USA,APPLE VALLEY,MN,CENTRAL,OFF-ST-10001511,OFFICE SUPPLIES,STORAGE,SPACE SOLUTIONS COMMERCIAL STEEL SHELVING,6.465,258.6,5.559141984829935,0.008784188460770613,6.465
2019-03-30,2019-04-04,STANDARD CLASS,DL-13600,CORPORATE,USA,SEATTLE,WA,WEST,OFF-ST-10002957,OFFICE SUPPLIES,STORAGE,STERILITE SHOW OFFS STORAGE CONTAINERS,0.0,47.519999999999996,3.8819760840758493,0.05110800558993811,0.0
2019-03-30,2019-03-31,FIRST CLASS,SG-20890,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10001231,OFFICE SUPPLIES,ART,"SANFORD EARTHWRITE RECYCLED PENCILS, MEDIUM SOFT, #2",2.94,52.5,3.979681653901961,0.112198043521661,2.94
2019-03-30,2019-04-03,STANDARD CLASS,KM-16720,CONSUMER,USA,LONG BEACH,NY,EAST,OFF-AR-10001915,OFFICE SUPPLIES,ART,PEEL-OFF CHINA MARKERS,20.853,248.25,5.518456408841947,0.112198043521661,20.853
2019-03-30,2019-04-04,STANDARD CLASS,GA-14725,CONSUMER,USA,SAN FRANCISCO,CA,WEST,FUR-BO-10001337,FURNITURE,BOOKCASES,O'SULLIVAN LIVING DIMENSIONS 2-SHELF BOOKCASES,-12.098,349.6322,5.859737810825484,0.20383310041924535,-12.098
2019-03-31,2019-03-31,SAME DAY,TG-21640,CONSUMER,USA,TAMPA,FL,SOUTH,OFF-BI-10001636,OFFICE SUPPLIES,BINDERS,IBICO PLASTIC AND WIRE SPIRAL BINDING COMBS,-10.116,18.9675,2.994105951809407,0.03992812936713915,-10.116
2019-03-31,2019-04-04,STANDARD CLASS,KB-16240,CORPORATE,USA,MIAMI,FL,SOUTH,OFF-BI-10001097,OFFICE SUPPLIES,BINDERS,AVERY HOLE REINFORCEMENTS,-1.3083,0.5607000000000001,0.4451344385663709,0.03992812936713915,-1.3083
2019-03-31,2019-04-04,STANDARD CLASS,DD-13570,CONSUMER,USA,CHICAGO,IL,CENTRAL,TEC-AC-10004901,TECHNOLOGY,ACCESSORIES,KENSINGTON SLIMBLADE NOTEBOOK WIRELESS MOUSE WITH NANO RECEIVER,13.9972,127.9744,4.859613935055539,0.05510081852665202,13.9972
2019-03-31,2019-03-31,SAME DAY,JO-15280,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-BI-10003529,OFFICE SUPPLIES,BINDERS,AVERY ROUND RING POLY BINDERS,-0.5964,0.25560000000000005,0.22761354598566147,0.057496506288680374,-0.5964
2019-03-31,2019-04-05,STANDARD CLASS,AA-10315,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-AP-10002765,OFFICE SUPPLIES,APPLIANCES,FELLOWES ADVANCED COMPUTER SERIES SURGE PROTECTORS,14.8344,105.96,4.672454932793688,0.20383310041924535,14.8344
2019-04-01,2019-04-06,SECOND CLASS,KM-16720,CONSUMER,USA,VALLEJO,CA,WEST,OFF-BI-10000042,OFFICE SUPPLIES,BINDERS,"PRESSBOARD DATA BINDER, CRIMSON, 12"" X 8 1/2""",5.5536,54.6816,4.019649751245487,0.20383310041924535,5.5536
2019-04-01,2019-04-06,STANDARD CLASS,KH-16330,CORPORATE,USA,REVERE,MA,EAST,OFF-BI-10000145,OFFICE SUPPLIES,BINDERS,ZIPPER RING BINDER POCKETS,3.0576,12.48,2.601207105484161,0.012377720103813137,3.0576
2019-04-02,2019-04-08,STANDARD CLASS,AH-10690,CORPORATE,USA,VIRGINIA BEACH,VA,SOUTH,FUR-FU-10003192,FURNITURE,FURNISHINGS,LUXO ADJUSTABLE TASK CLAMP LAMP,46.1968,355.36,5.875941455852443,0.02295867438610501,46.1968
2019-04-02,2019-04-08,STANDARD CLASS,RD-19585,CONSUMER,USA,ATHENS,GA,SOUTH,OFF-PA-10004248,OFFICE SUPPLIES,PAPER,XEROX 1990,7.128,47.519999999999996,3.8819760840758493,0.018167298862048313,7.128
2019-04-02,2019-04-06,SECOND CLASS,SC-20020,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-PA-10002986,OFFICE SUPPLIES,PAPER,XEROX 1898,9.352,106.88,4.681019498271529,0.09722499500898382,9.352
2019-04-03,2019-04-08,STANDARD CLASS,KE-16420,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-EN-10001415,OFFICE SUPPLIES,ENVELOPES,STAPLE ENVELOPE,5.58,22.32,3.1493113614822916,0.20383310041924535,5.58
2019-04-04,2019-04-08,STANDARD CLASS,KB-16585,CORPORATE,USA,LAFAYETTE,LA,SOUTH,OFF-PA-10003797,OFFICE SUPPLIES,PAPER,XEROX 209,9.3312,58.32000000000001,4.082946517269732,0.004192453583549611,9.3312
2019-04-04,2019-04-09,STANDARD CLASS,MS-17710,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-AR-10001955,OFFICE SUPPLIES,ART,NEWELL 319,23.808,317.44,5.763434074220378,0.0233579556797764,23.808
2019-04-04,2019-04-05,FIRST CLASS,MZ-17515,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10004140,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK BINDERS,2.245,11.4944,2.5252805439262738,0.20383310041924535,2.245
2019-04-04,2019-04-09,STANDARD CLASS,PK-18910,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-LA-10001641,OFFICE SUPPLIES,LABELS,AVERY 518,9.072,113.39999999999999,4.739701078945697,0.20383310041924535,9.072
2019-04-05,2019-04-07,FIRST CLASS,JG-15805,CORPORATE,USA,DECATUR,IL,CENTRAL,OFF-ST-10001031,OFFICE SUPPLIES,STORAGE,ADJUSTABLE PERSONAL FILE TOTE,3.9072,166.7072,5.12221960171791,0.05510081852665202,3.9072
2019-04-05,2019-04-09,STANDARD CLASS,RP-19855,CORPORATE,USA,RICHMOND,KY,SOUTH,OFF-BI-10002852,OFFICE SUPPLIES,BINDERS,IBICO STANDARD TRANSPARENT COVERS,56.5264,807.52,6.695205415878797,0.01217807945697744,56.5264
2019-04-05,2019-04-09,SECOND CLASS,GM-14695,CORPORATE,USA,ALEXANDRIA,VA,SOUTH,OFF-AR-10004757,OFFICE SUPPLIES,ART,CRAYOLA COLORED PENCILS,7.5768,160.72,5.08586644477257,0.02295867438610501,7.5768
2019-04-05,2019-04-07,SECOND CLASS,RD-19900,CONSUMER,USA,DEARBORN HEIGHTS,MI,CENTRAL,OFF-AR-10002952,OFFICE SUPPLIES,ART,STANLEY CONTEMPORARY BATTERY PENCIL SHARPENERS,7.476,53.4,3.996364153861897,0.0233579556797764,7.476
2019-04-05,2019-04-07,FIRST CLASS,TH-21550,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10004071,OFFICE SUPPLIES,PAPER,"EATON PREMIUM CONTINUOUS-FEED PAPER, 25% COTTON, LETTER SIZE, WHITE, 1000 SHTS/BOX",26.6304,55.48,4.033886593184986,0.112198043521661,26.6304
2019-04-06,2019-04-10,SECOND CLASS,FH-14275,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10002794,OFFICE SUPPLIES,BINDERS,"AVERY TRAPEZOID RING BINDER, 3"" CAPACITY, BLACK, 1040 SHEETS",23.7684,104.9088,4.6625783464165425,0.20383310041924535,23.7684
2019-04-06,2019-04-12,STANDARD CLASS,SC-20260,CORPORATE,USA,SEATTLE,WA,WEST,TEC-AC-10003441,TECHNOLOGY,ACCESSORIES,KINGSTON DIGITAL DATATRAVELER 32GB USB 2.0,2.034,67.8,4.231203744939298,0.05110800558993811,2.034
2019-04-06,2019-04-08,FIRST CLASS,SD-20485,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,FUR-TA-10001039,FURNITURE,TABLES,KI ADJUSTABLE-HEIGHT TABLE,-36.1116,278.5752,5.633271308285543,0.057496506288680374,-36.1116
2019-04-06,2019-04-10,STANDARD CLASS,GP-14740,CORPORATE,USA,LANCASTER,PA,EAST,OFF-BI-10003719,OFFICE SUPPLIES,BINDERS,LARGE CAPACITY HANGING POST BINDERS,-35.928,80.83800000000001,4.404741683417097,0.057496506288680374,-35.928
2019-04-06,2019-04-12,STANDARD CLASS,AY-10555,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-FU-10000747,FURNITURE,FURNISHINGS,TENEX B1-RE SERIES CHAIR MATS FOR LOW PILE CARPETS,15.6332,183.92,5.219923299120024,0.20383310041924535,15.6332
2019-04-07,2019-04-10,FIRST CLASS,PJ-19015,CONSUMER,USA,MOBILE,AL,SOUTH,FUR-FU-10004415,FURNITURE,FURNISHINGS,"STACKING TRAY, SIDE-LOADING, LEGAL, SMOKE",2.7776,17.92,2.9402195636237325,0.006787781992413655,2.7776
2019-04-07,2019-04-07,SAME DAY,VM-21685,HOME OFFICE,USA,MARIETTA,GA,SOUTH,TEC-PH-10004922,TECHNOLOGY,PHONES,RCA VISYS INTEGRATED PBX 8-LINE ROUTER,50.2425,602.91,6.403425180209709,0.018167298862048313,50.2425
2019-04-07,2019-04-12,STANDARD CLASS,RS-19765,CORPORATE,USA,COLUMBIA,SC,SOUTH,TEC-PH-10003273,TECHNOLOGY,PHONES,AT&T TR1909W,163.787,3149.75,8.055395798717601,0.003992812936713915,163.787
2019-04-08,2019-04-15,STANDARD CLASS,JM-15655,CORPORATE,USA,GLENDALE,AZ,WEST,OFF-FA-10000611,OFFICE SUPPLIES,FASTENERS,BINDER CLIPS BY OIC,0.8288,3.7888,1.5662798581162976,0.021561189858255142,0.8288
2019-04-08,2019-04-12,STANDARD CLASS,JS-15880,CONSUMER,USA,TOLEDO,OH,EAST,FUR-TA-10004442,FURNITURE,TABLES,RIVERSIDE FURNITURE STANWYCK MANOR TABLE SERIES,-94.6605,103.266,4.646945326120713,0.0471151926532242,-94.6605
2019-04-08,2019-04-13,STANDARD CLASS,PC-19000,HOME OFFICE,USA,CHANDLER,AZ,WEST,OFF-FA-10001883,OFFICE SUPPLIES,FASTENERS,"ALLIANCE SUPER-SIZE BANDS, ASSORTED SIZES",-11.8256,318.66880000000003,5.767285459811412,0.021561189858255142,-11.8256
2019-04-08,2019-04-12,STANDARD CLASS,NM-18445,HOME OFFICE,USA,CONCORD,CA,WEST,TEC-AC-10001908,TECHNOLOGY,ACCESSORIES,LOGITECH WIRELESS HEADSET H800,139.986,1599.84,7.378283770463588,0.20383310041924535,139.986
2019-04-08,2019-04-12,STANDARD CLASS,RA-19885,CORPORATE,USA,DECATUR,AL,SOUTH,FUR-TA-10001086,FURNITURE,TABLES,"SAFCO PLANMASTER BOARDS, 60W X 37-1/2D, WHITE MELAMINE",316.1392,9727.36,9.18280061010017,0.006787781992413655,312.33824000000027
2019-04-11,2019-04-13,SECOND CLASS,JK-15370,CONSUMER,USA,MIAMI,FL,SOUTH,OFF-PA-10000029,OFFICE SUPPLIES,PAPER,XEROX 224,3.6288,16.588800000000003,2.8672623358424625,0.03992812936713915,3.6288
2019-04-11,2019-04-18,STANDARD CLASS,MM-18055,CONSUMER,USA,GREAT FALLS,MT,WEST,OFF-ST-10000876,OFFICE SUPPLIES,STORAGE,ELDON SIMPLEFILE BOX OFFICE,24.3824,609.56,6.414376568819867,0.001597125174685566,24.3824
2019-04-11,2019-04-16,SECOND CLASS,GM-14455,HOME OFFICE,USA,AUSTIN,TX,CENTRAL,TEC-PH-10001835,TECHNOLOGY,PHONES,JAWBONE JAMBOX WIRELESS BLUETOOTH SPEAKER,265.4232,3640.0896000000002,8.20003825649665,0.09722499500898382,265.4232
2019-04-11,2019-04-16,STANDARD CLASS,SE-20110,CONSUMER,USA,LEWISTON,ID,WEST,OFF-BI-10004817,OFFICE SUPPLIES,BINDERS,GBC PERSONAL VELOBIND STRIPS,3.3544,7.6672,2.1595457859214973,0.002196047115192653,3.3544
2019-04-12,2019-04-17,STANDARD CLASS,KN-16450,CORPORATE,USA,REDONDO BEACH,CA,WEST,TEC-PH-10000576,TECHNOLOGY,PHONES,AT&T 1080 CORDED PHONE,38.3572,1402.7776000000001,7.246922167480025,0.20383310041924535,38.3572
2019-04-12,2019-04-18,STANDARD CLASS,EH-13765,CORPORATE,USA,LODI,CA,WEST,OFF-AR-10002987,OFFICE SUPPLIES,ART,PRISMACOLOR COLOR PENCIL SET,16.2688,79.36,4.386516539946734,0.20383310041924535,16.2688
2019-04-12,2019-04-17,STANDARD CLASS,SV-20785,CONSUMER,USA,BLOOMINGTON,IN,CENTRAL,OFF-PA-10000289,OFFICE SUPPLIES,PAPER,XEROX 213,15.552,162.0,5.093750200806762,0.014573767219005789,15.552
2019-04-13,2019-04-18,STANDARD CLASS,BF-11170,HOME OFFICE,USA,BALTIMORE,MD,EAST,OFF-LA-10002368,OFFICE SUPPLIES,LABELS,AVERY 479,3.6018,23.490000000000002,3.1982648709640764,0.009183469754442005,3.6018
2019-04-13,2019-04-17,SECOND CLASS,JD-15895,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-AR-10000122,OFFICE SUPPLIES,ART,NEWELL 314,1.116,57.13920000000001,4.062840135146141,0.057496506288680374,1.116
2019-04-15,2019-04-15,SAME DAY,PS-18970,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-AP-10000240,OFFICE SUPPLIES,APPLIANCES,BELKIN F9G930V10-GRY 9 OUTLET SURGE,31.0184,213.92,5.37026586586062,0.20383310041924535,31.0184
2019-04-16,2019-04-20,STANDARD CLASS,SP-20650,CORPORATE,USA,WILMINGTON,NC,SOUTH,OFF-AR-10003478,OFFICE SUPPLIES,ART,"AVERY HI-LITER EVERBOLD PEN STYLE FLUORESCENT HIGHLIGHTERS, 4/PACK",9.768,187.54560000000004,5.239339887446929,0.02715112796965462,9.768
2019-04-18,2019-04-22,STANDARD CLASS,KM-16720,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AR-10001868,OFFICE SUPPLIES,ART,PRANG DUSTLESS CHALK STICKS,1.008,4.300800000000001,1.6678577525634946,0.09722499500898382,1.008
2019-04-18,2019-04-23,STANDARD CLASS,JL-15835,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-MA-10002859,TECHNOLOGY,MACHINES,ATIVA MDM8000 8-SHEET MICRO-CUT SHREDDER,97.1892,921.4976000000001,6.827084774285282,0.20383310041924535,97.1892
2019-04-19,2019-04-21,SECOND CLASS,NF-18595,HOME OFFICE,USA,SAN JOSE,CA,WEST,FUR-FU-10004017,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 13"" CHAIRMAN WALL CLOCK",26.649,228.42000000000002,5.435554384853122,0.20383310041924535,26.649
2019-04-19,2019-04-23,SECOND CLASS,AG-10390,CONSUMER,USA,ARLINGTON,VA,SOUTH,OFF-BI-10003638,OFFICE SUPPLIES,BINDERS,GBC DURABLE PLASTIC COVERS,26.703,174.14999999999998,5.165642749643496,0.02295867438610501,26.703
2019-04-20,2019-04-22,SECOND CLASS,SV-20365,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-ST-10004634,OFFICE SUPPLIES,STORAGE,"PERSONAL FOLDER HOLDER, EBONY",5.605,179.36,5.1949548535528836,0.09722499500898382,5.605
2019-04-20,2019-04-25,STANDARD CLASS,BP-11230,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10000409,FURNITURE,FURNISHINGS,"GE 4 FOOT FLOURESCENT TUBE, 40 WATT",27.5632,239.68,5.483468250352151,0.20383310041924535,27.5632
2019-04-21,2019-04-26,STANDARD CLASS,DB-13555,CORPORATE,USA,HENDERSON,KY,SOUTH,OFF-ST-10002574,OFFICE SUPPLIES,STORAGE,"SAFCO COMMERCIAL WIRE SHELVING, BLACK",0.0,4973.04,8.511987666148466,0.01217807945697744,0.0
2019-04-21,2019-04-25,STANDARD CLASS,AA-10375,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10002976,OFFICE SUPPLIES,BINDERS,ACCOHIDE BINDER BY ACCO,5.5755,66.08,4.205885936955008,0.20383310041924535,5.5755
2019-04-22,2019-04-24,SECOND CLASS,AH-10030,CORPORATE,USA,TROY,NY,EAST,OFF-EN-10004773,OFFICE SUPPLIES,ENVELOPES,STAPLE ENVELOPE,121.4416,1982.72,7.592729148852921,0.112198043521661,121.4416
2019-04-23,2019-04-26,SECOND CLASS,NM-18445,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10001878,OFFICE SUPPLIES,PAPER,XEROX 1891,22.9877,48.91,3.9102213834815176,0.20383310041924535,22.9877
2019-04-23,2019-04-24,FIRST CLASS,TS-21160,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-BI-10004876,OFFICE SUPPLIES,BINDERS,WILSON JONES SUEDE GRAIN VINYL BINDERS,-1.7514,2.2518000000000002,1.1792086891793176,0.057496506288680374,-1.7514
2019-04-23,2019-04-27,STANDARD CLASS,LB-16795,HOME OFFICE,USA,COLUMBUS,OH,EAST,FUR-CH-10002965,FURNITURE,CHAIRS,"GLOBAL LEATHER HIGHBACK EXECUTIVE CHAIR WITH PNEUMATIC HEIGHT ADJUSTMENT, BLACK",-12.0588,393.9208,5.978685238467927,0.0471151926532242,-12.0588
2019-04-25,2019-04-29,STANDARD CLASS,DA-13450,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10003543,OFFICE SUPPLIES,PAPER,XEROX 1985,3.6288,16.588800000000003,2.8672623358424625,0.09722499500898382,3.6288
2019-04-25,2019-04-30,STANDARD CLASS,BT-11305,HOME OFFICE,USA,SAN GABRIEL,CA,WEST,FUR-FU-10003708,FURNITURE,FURNISHINGS,"TENEX TRADITIONAL CHAIRMATS FOR MEDIUM PILE CARPET, STANDARD LIP, 36"" X 48""",63.6825,1516.25,7.324654764715964,0.20383310041924535,63.6825
2019-04-25,2019-04-29,STANDARD CLASS,LC-16885,CONSUMER,USA,WILMINGTON,NC,SOUTH,TEC-PH-10004531,TECHNOLOGY,PHONES,AT&T CL2909,37.797,725.7024,6.588517040217935,0.02715112796965462,37.797
2019-04-26,2019-04-30,STANDARD CLASS,MH-17290,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-AR-10003504,OFFICE SUPPLIES,ART,NEWELL 347,6.206,107.0,4.68213122712422,0.20383310041924535,6.206
2019-04-26,2019-05-03,STANDARD CLASS,AG-10300,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10001525,OFFICE SUPPLIES,BINDERS,"ACCO PRESSBOARD COVERS WITH STORAGE HOOKS, 14 7/8"" X 11"", EXECUTIVE RED",5.715,87.78240000000001,4.486188432156068,0.20383310041924535,5.715
2019-04-28,2019-05-03,STANDARD CLASS,GB-14530,CORPORATE,USA,NEWARK,OH,EAST,OFF-ST-10002214,OFFICE SUPPLIES,STORAGE,X-RACK FILE FOR HANGING FOLDERS,2.0322,65.0304,4.190115242040623,0.0471151926532242,2.0322
2019-04-28,2019-05-03,STANDARD CLASS,DS-13180,CORPORATE,USA,JAMESTOWN,NY,EAST,TEC-AC-10000736,TECHNOLOGY,ACCESSORIES,LOGITECH G600 MMO GAMING MOUSE,57.5928,319.96,5.771316504773571,0.112198043521661,57.5928
